I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
100         1.0559e+10  2.0292e+09  1.2844e+03  5.9394e+03  1.4184e+07  -3.7703e+02 5.9395e+03  5.2677e+07  1.2459e+03  5.9394e+03  3.0236e+06  1.2018e+03  5.9394e+03  5.5700e+07  1.2435e+03  5.9396e+03  
101         1.0576e+10  1.9430e+09  1.3262e+03  6.0375e+03  1.3873e+07  -3.7815e+02 6.0375e+03  5.2219e+07  1.2880e+03  6.0375e+03  3.0775e+06  1.2435e+03  6.0375e+03  5.5296e+07  1.2855e+03  6.0376e+03  
102         1.0592e+10  1.8632e+09  1.3689e+03  6.1289e+03  1.3579e+07  -3.7571e+02 6.1289e+03  5.1785e+07  1.3308e+03  6.1289e+03  3.1282e+06  1.2864e+03  6.1289e+03  5.4913e+07  1.3283e+03  6.1291e+03  
103         1.0609e+10  1.7888e+09  1.4127e+03  6.2147e+03  1.3295e+07  -3.7087e+02 6.2147e+03  5.1373e+07  1.3745e+03  6.2147e+03  3.1738e+06  1.3305e+03  6.2147e+03  5.4547e+07  1.3720e+03  6.2148e+03  
104         1.0626e+10  1.7192e+09  1.4575e+03  6.2956e+03  1.3020e+07  -3.6428e+02 6.2956e+03  5.0984e+07  1.4192e+03  6.2956e+03  3.2131e+06  1.3756e+03  6.2956e+03  5.4197e+07  1.4166e+03  6.2957e+03  
105         1.0643e+10  1.6536e+09  1.5033e+03  6.3724e+03  1.2751e+07  -3.5634e+02 6.3724e+03  5.0615e+07  1.4647e+03  6.3724e+03  3.2458e+06  1.4217e+03  6.3724e+03  5.3860e+07  1.4622e+03  6.3725e+03  
106         1.0660e+10  1.5916e+09  1.5503e+03  6.4457e+03  1.2486e+07  -3.4737e+02 6.4457e+03  5.0265e+07  1.5113e+03  6.4457e+03  3.2719e+06  1.4687e+03  6.4457e+03  5.3537e+07  1.5087e+03  6.4458e+03  
107         1.0678e+10  1.5328e+09  1.5984e+03  6.5160e+03  1.2226e+07  -3.3761e+02 6.5160e+03  4.9933e+07  1.5588e+03  6.5160e+03  3.2918e+06  1.5168e+03  6.5160e+03  5.3225e+07  1.5563e+03  6.5161e+03  
108         1.0696e+10  1.4769e+09  1.6476e+03  6.5836e+03  1.1968e+07  -3.2723e+02 6.5836e+03  4.9618e+07  1.6075e+03  6.5836e+03  3.3058e+06  1.5658e+03  6.5836e+03  5.2924e+07  1.6049e+03  6.5838e+03  
109         1.0714e+10  1.4235e+09  1.6981e+03  6.6490e+03  1.1712e+07  -3.1636e+02 6.6490e+03  4.9319e+07  1.6573e+03  6.6490e+03  3.3146e+06  1.6160e+03  6.6490e+03  5.2633e+07  1.6547e+03  6.6492e+03  
110         1.0732e+10  1.3726e+09  1.7498e+03  6.7124e+03  1.1459e+07  -3.0514e+02 6.7124e+03  4.9034e+07  1.7082e+03  6.7124e+03  3.3185e+06  1.6672e+03  6.7124e+03  5.2353e+07  1.7056e+03  6.7125e+03  
111         1.0751e+10  1.3238e+09  1.8027e+03  6.7740e+03  1.1207e+07  -2.9363e+02 6.7740e+03  4.8763e+07  1.7603e+03  6.7740e+03  3.3182e+06  1.7195e+03  6.7740e+03  5.2081e+07  1.7577e+03  6.7742e+03  
112         1.0770e+10  1.2771e+09  1.8569e+03  6.8340e+03  1.0958e+07  -2.8190e+02 6.8340e+03  4.8505e+07  1.8136e+03  6.8340e+03  3.3139e+06  1.7731e+03  6.8340e+03  5.1819e+07  1.8111e+03  6.8341e+03  
113         1.0789e+10  1.2323e+09  1.9124e+03  6.8925e+03  1.0711e+07  -2.7001e+02 6.8925e+03  4.8259e+07  1.8682e+03  6.8925e+03  3.3062e+06  1.8279e+03  6.8925e+03  5.1565e+07  1.8657e+03  6.8926e+03  
114         1.0809e+10  1.1892e+09  1.9692e+03  6.9496e+03  1.0466e+07  -2.5798e+02 6.9496e+03  4.8025e+07  1.9241e+03  6.9496e+03  3.2953e+06  1.8839e+03  6.9496e+03  5.1320e+07  1.9216e+03  6.9497e+03  
115         1.0829e+10  1.1478e+09  2.0274e+03  7.0053e+03  1.0223e+07  -2.4584e+02 7.0053e+03  4.7801e+07  1.9814e+03  7.0053e+03  3.2816e+06  1.9413e+03  7.0053e+03  5.1083e+07  1.9788e+03  7.0055e+03  
116         1.0849e+10  1.1080e+09  2.0870e+03  7.0598e+03  9.9827e+06  -2.3359e+02 7.0598e+03  4.7587e+07  2.0400e+03  7.0598e+03  3.2653e+06  2.0000e+03  7.0598e+03  5.0853e+07  2.0374e+03  7.0599e+03  
117         1.0869e+10  1.0697e+09  2.1480e+03  7.1130e+03  9.7452e+06  -2.2125e+02 7.1130e+03  4.7383e+07  2.1000e+03  7.1130e+03  3.2466e+06  2.0602e+03  7.1130e+03  5.0629e+07  2.0975e+03  7.1131e+03  
118         1.0890e+10  1.0328e+09  2.2105e+03  7.1649e+03  9.5106e+06  -2.0879e+02 7.1650e+03  4.7187e+07  2.1615e+03  7.1650e+03  3.2258e+06  2.1217e+03  7.1650e+03  5.0413e+07  2.1589e+03  7.1651e+03  
119         1.0911e+10  9.9723e+08  2.2744e+03  7.2157e+03  9.2789e+06  -1.9623e+02 7.2157e+03  4.6999e+07  2.2244e+03  7.2157e+03  3.2029e+06  2.1848e+03  7.2157e+03  5.0202e+07  2.2219e+03  7.2158e+03  
120         1.0933e+10  9.6299e+08  2.3398e+03  7.2651e+03  9.0504e+06  -1.8353e+02 7.2652e+03  4.6818e+07  2.2889e+03  7.2652e+03  3.1782e+06  2.2494e+03  7.2652e+03  4.9997e+07  2.2864e+03  7.2653e+03  
121         1.0954e+10  9.2999e+08  2.4067e+03  7.3134e+03  8.8251e+06  -1.7069e+02 7.3134e+03  4.6644e+07  2.3549e+03  7.3134e+03  3.1517e+06  2.3155e+03  7.3134e+03  4.9796e+07  2.3524e+03  7.3135e+03  
122         1.0976e+10  8.9817e+08  2.4752e+03  7.3603e+03  8.6032e+06  -1.5770e+02 7.3604e+03  4.6475e+07  2.4225e+03  7.3604e+03  3.1236e+06  2.3832e+03  7.3604e+03  4.9598e+07  2.4200e+03  7.3605e+03  
123         1.0998e+10  8.6749e+08  2.5453e+03  7.4060e+03  8.3846e+06  -1.4452e+02 7.4061e+03  4.6310e+07  2.4917e+03  7.4061e+03  3.0941e+06  2.4526e+03  7.4061e+03  4.9404e+07  2.4893e+03  7.4062e+03  
124         1.1021e+10  8.3790e+08  2.6171e+03  7.4505e+03  8.1696e+06  -1.3115e+02 7.4505e+03  4.6148e+07  2.5627e+03  7.4505e+03  3.0632e+06  2.5236e+03  7.4505e+03  4.9212e+07  2.5603e+03  7.4506e+03  
125         1.1044e+10  8.0935e+08  2.6904e+03  7.4936e+03  7.9580e+06  -1.1757e+02 7.4936e+03  4.5989e+07  2.6353e+03  7.4936e+03  3.0310e+06  2.5964e+03  7.4936e+03  4.9020e+07  2.6329e+03  7.4937e+03  
126         1.1067e+10  7.8181e+08  2.7656e+03  7.5354e+03  7.7500e+06  -1.0373e+02 7.5354e+03  4.5831e+07  2.7097e+03  7.5354e+03  2.9977e+06  2.6709e+03  7.5354e+03  4.8829e+07  2.7074e+03  7.5355e+03  
127         1.1091e+10  7.5523e+08  2.8424e+03  7.5759e+03  7.5455e+06  -8.9552e+01 7.5759e+03  4.5674e+07  2.7859e+03  7.5759e+03  2.9633e+06  2.7473e+03  7.5759e+03  4.8637e+07  2.7836e+03  7.5760e+03  
128         1.1115e+10  7.2958e+08  2.9210e+03  7.6150e+03  7.3446e+06  -7.5208e+01 7.6151e+03  4.5515e+07  2.8640e+03  7.6151e+03  2.9280e+06  2.8255e+03  7.6151e+03  4.8443e+07  2.8617e+03  7.6152e+03  
129         1.1139e+10  7.0481e+08  3.0014e+03  7.6529e+03  7.1472e+06  -6.0624e+01 7.6529e+03  4.5354e+07  2.9439e+03  7.6529e+03  2.8918e+06  2.9055e+03  7.6529e+03  4.8246e+07  2.9416e+03  7.6530e+03  
130         1.1164e+10  6.8090e+08  3.0838e+03  7.6894e+03  6.9533e+06  -4.5762e+01 7.6894e+03  4.5190e+07  3.0258e+03  7.6894e+03  2.8548e+06  2.9876e+03  7.6894e+03  4.8044e+07  3.0236e+03  7.6895e+03  
131         1.1189e+10  6.5781e+08  3.1680e+03  7.7245e+03  6.7630e+06  -3.0616e+01 7.7246e+03  4.5021e+07  3.1097e+03  7.7245e+03  2.8172e+06  3.0716e+03  7.7245e+03  4.7838e+07  3.1075e+03  7.7246e+03  
132         1.1214e+10  6.3550e+08  3.2542e+03  7.7583e+03  6.5762e+06  -1.5171e+01 7.7584e+03  4.4847e+07  3.1957e+03  7.7583e+03  2.7790e+06  3.1577e+03  7.7583e+03  4.7626e+07  3.1935e+03  7.7585e+03  
133         1.1240e+10  6.1396e+08  3.3425e+03  7.7908e+03  6.3928e+06  5.7872e-01  7.7909e+03  4.4666e+07  3.2838e+03  7.7909e+03  2.7403e+06  3.2459e+03  7.7909e+03  4.7407e+07  3.2816e+03  7.7910e+03  
134         1.1266e+10  5.9315e+08  3.4328e+03  7.8220e+03  6.2129e+06  1.6642e+01  7.8221e+03  4.4479e+07  3.3740e+03  7.8221e+03  2.7012e+06  3.3362e+03  7.8221e+03  4.7180e+07  3.3718e+03  7.8222e+03  
135         1.1293e+10  5.7304e+08  3.5253e+03  7.8519e+03  6.0364e+06  3.3023e+01  7.8520e+03  4.4283e+07  3.4664e+03  7.8520e+03  2.6617e+06  3.4287e+03  7.8520e+03  4.6944e+07  3.4643e+03  7.8521e+03  
136         1.1320e+10  5.5361e+08  3.6199e+03  7.8806e+03  5.8632e+06  4.9727e+01  7.8806e+03  4.4078e+07  3.5611e+03  7.8806e+03  2.6220e+06  3.5235e+03  7.8806e+03  4.6700e+07  3.5590e+03  7.8807e+03  
137         1.1347e+10  5.3483e+08  3.7169e+03  7.9080e+03  5.6934e+06  6.6755e+01  7.9080e+03  4.3863e+07  3.6582e+03  7.9080e+03  2.5820e+06  3.6206e+03  7.9080e+03  4.6445e+07  3.6561e+03  7.9081e+03  
138         1.1375e+10  5.1668e+08  3.8161e+03  7.9341e+03  5.5269e+06  8.4110e+01  7.9342e+03  4.3638e+07  3.7577e+03  7.9341e+03  2.5420e+06  3.7202e+03  7.9341e+03  4.6180e+07  3.7556e+03  7.9342e+03  
139         1.1403e+10  4.9913e+08  3.9178e+03  7.9590e+03  5.3637e+06  1.0179e+02  7.9591e+03  4.3402e+07  3.8596e+03  7.9590e+03  2.5018e+06  3.8221e+03  7.9591e+03  4.5904e+07  3.8576e+03  7.9591e+03  
140         1.1431e+10  4.8217e+08  4.0220e+03  7.9828e+03  5.2037e+06  1.1980e+02  7.9829e+03  4.3155e+07  3.9641e+03  7.9828e+03  2.4616e+06  3.9267e+03  7.9828e+03  4.5616e+07  3.9621e+03  7.9829e+03  
141         1.1460e+10  4.6576e+08  4.1287e+03  8.0054e+03  5.0470e+06  1.3814e+02  8.0055e+03  4.2896e+07  4.0711e+03  8.0054e+03  2.4214e+06  4.0338e+03  8.0054e+03  4.5318e+07  4.0692e+03  8.0055e+03  
142         1.1489e+10  4.4989e+08  4.2380e+03  8.0268e+03  4.8934e+06  1.5680e+02  8.0269e+03  4.2626e+07  4.1809e+03  8.0268e+03  2.3813e+06  4.1436e+03  8.0269e+03  4.5007e+07  4.1789e+03  8.0269e+03  
143         1.1519e+10  4.3455e+08  4.3501e+03  8.0472e+03  4.7430e+06  1.7578e+02  8.0473e+03  4.2343e+07  4.2934e+03  8.0472e+03  2.3413e+06  4.2561e+03  8.0472e+03  4.4685e+07  4.2915e+03  8.0473e+03  
144         1.1549e+10  4.1971e+08  4.4649e+03  8.0665e+03  4.5958e+06  1.9508e+02  8.0666e+03  4.2049e+07  4.4088e+03  8.0665e+03  2.3014e+06  4.3715e+03  8.0665e+03  4.4350e+07  4.4069e+03  8.0666e+03  
145         1.1580e+10  4.0535e+08  4.5827e+03  8.0847e+03  4.4516e+06  2.1469e+02  8.0848e+03  4.1743e+07  4.5271e+03  8.0847e+03  2.2616e+06  4.4898e+03  8.0847e+03  4.4004e+07  4.5252e+03  8.0848e+03  
146         1.1611e+10  3.9146e+08  4.7034e+03  8.1019e+03  4.3106e+06  2.3462e+02  8.1020e+03  4.1425e+07  4.6485e+03  8.1019e+03  2.2221e+06  4.6111e+03  8.1019e+03  4.3647e+07  4.6466e+03  8.1020e+03  
147         1.1643e+10  3.7803e+08  4.8273e+03  8.1182e+03  4.1727e+06  2.5485e+02  8.1183e+03  4.1095e+07  4.7729e+03  8.1182e+03  2.1827e+06  4.7356e+03  8.1182e+03  4.3278e+07  4.7711e+03  8.1183e+03  
148         1.1675e+10  3.6502e+08  4.9543e+03  8.1334e+03  4.0378e+06  2.7537e+02  8.1335e+03  4.0754e+07  4.9006e+03  8.1334e+03  2.1436e+06  4.8632e+03  8.1334e+03  4.2898e+07  4.8987e+03  8.1335e+03  
149         1.1707e+10  3.5244e+08  5.0845e+03  8.1477e+03  3.9059e+06  2.9620e+02  8.1479e+03  4.0402e+07  5.0315e+03  8.1478e+03  2.1048e+06  4.9941e+03  8.1478e+03  4.2507e+07  5.0297e+03  8.1479e+03  
150         1.1740e+10  3.4027e+08  5.2182e+03  8.1612e+03  3.7771e+06  3.1731e+02  8.1613e+03  4.0039e+07  5.1659e+03  8.1612e+03  2.0662e+06  5.1284e+03  8.1612e+03  4.2105e+07  5.1641e+03  8.1613e+03  
151         1.1774e+10  3.2849e+08  5.3553e+03  8.1737e+03  3.6513e+06  3.3873e+02  8.1738e+03  3.9666e+07  5.3038e+03  8.1737e+03  2.0279e+06  5.2662e+03  8.1737e+03  4.1693e+07  5.3020e+03  8.1738e+03  
152         1.1808e+10  3.1709e+08  5.4960e+03  8.1853e+03  3.5284e+06  3.6055e+02  8.1855e+03  3.9282e+07  5.4452e+03  8.1853e+03  1.9899e+06  5.4076e+03  8.1853e+03  4.1272e+07  5.4434e+03  8.1854e+03  
153         1.1842e+10  3.0606e+08  5.6405e+03  8.1961e+03  3.4086e+06  3.8251e+02  8.1963e+03  3.8889e+07  5.5904e+03  8.1961e+03  1.9522e+06  5.5527e+03  8.1961e+03  4.0842e+07  5.5886e+03  8.1962e+03  
154         1.1877e+10  2.9539e+08  5.7887e+03  8.2061e+03  3.2916e+06  4.0470e+02  8.2062e+03  3.8487e+07  5.7394e+03  8.2061e+03  1.9148e+06  5.7017e+03  8.2061e+03  4.0402e+07  5.7377e+03  8.2062e+03  
155         1.1912e+10  2.8506e+08  5.9409e+03  8.2152e+03  3.1776e+06  4.2713e+02  8.2154e+03  3.8077e+07  5.8924e+03  8.2152e+03  1.8778e+06  5.8545e+03  8.2152e+03  3.9955e+07  5.8906e+03  8.2153e+03  
156         1.1948e+10  2.7507e+08  6.0971e+03  8.2235e+03  3.0665e+06  4.4978e+02  8.2237e+03  3.7658e+07  6.0494e+03  8.2235e+03  1.8411e+06  6.0115e+03  8.2235e+03  3.9499e+07  6.0477e+03  8.2236e+03  
157         1.1985e+10  2.6540e+08  6.2575e+03  8.2311e+03  2.9583e+06  4.7265e+02  8.2313e+03  3.7232e+07  6.2106e+03  8.2311e+03  1.8047e+06  6.1726e+03  8.2311e+03  3.9037e+07  6.2089e+03  8.2312e+03  
158         1.2022e+10  2.5604e+08  6.4222e+03  8.2378e+03  2.8529e+06  4.9571e+02  8.2380e+03  3.6799e+07  6.3761e+03  8.2378e+03  1.7687e+06  6.3380e+03  8.2378e+03  3.8568e+07  6.3744e+03  8.2379e+03  
159         1.2059e+10  2.4699e+08  6.5913e+03  8.2438e+03  2.7503e+06  5.1895e+02  8.2440e+03  3.6359e+07  6.5460e+03  8.2438e+03  1.7331e+06  6.5078e+03  8.2438e+03  3.8093e+07  6.5443e+03  8.2439e+03  
160         1.2097e+10  2.3823e+08  6.7649e+03  8.2490e+03  2.6506e+06  5.4235e+02  8.2493e+03  3.5914e+07  6.7205e+03  8.2491e+03  1.6979e+06  6.6821e+03  8.2491e+03  3.7612e+07  6.7188e+03  8.2492e+03  
161         1.2136e+10  2.2975e+08  6.9432e+03  8.2535e+03  2.5536e+06  5.6590e+02  8.2538e+03  3.5463e+07  6.8997e+03  8.2535e+03  1.6630e+06  6.8612e+03  8.2535e+03  3.7126e+07  6.8980e+03  8.2536e+03  
162         1.2175e+10  2.2155e+08  7.1263e+03  8.2573e+03  2.4594e+06  5.8958e+02  8.2575e+03  3.5006e+07  7.0836e+03  8.2573e+03  1.6285e+06  7.0450e+03  8.2573e+03  3.6635e+07  7.0819e+03  8.2574e+03  
163         1.2215e+10  2.1362e+08  7.3143e+03  8.2602e+03  2.3678e+06  6.1335e+02  8.2605e+03  3.4546e+07  7.2725e+03  8.2603e+03  1.5945e+06  7.2338e+03  8.2603e+03  3.6140e+07  7.2708e+03  8.2603e+03  
164         1.2256e+10  2.0596e+08  7.5074e+03  8.2625e+03  2.2790e+06  6.3720e+02  8.2628e+03  3.4081e+07  7.4665e+03  8.2625e+03  1.5608e+06  7.4277e+03  8.2625e+03  3.5642e+07  7.4648e+03  8.2626e+03  
165         1.2297e+10  1.9854e+08  7.7057e+03  8.2640e+03  2.1927e+06  6.6109e+02  8.2643e+03  3.3613e+07  7.6657e+03  8.2640e+03  1.5275e+06  7.6267e+03  8.2640e+03  3.5141e+07  7.6641e+03  8.2641e+03  
166         1.2338e+10  1.9137e+08  7.9094e+03  8.2647e+03  2.1091e+06  6.8500e+02  8.2650e+03  3.3142e+07  7.8703e+03  8.2647e+03  1.4947e+06  7.8312e+03  8.2647e+03  3.4636e+07  7.8686e+03  8.2648e+03  
167         1.2380e+10  1.8443e+08  8.1185e+03  8.2647e+03  2.0280e+06  7.0890e+02  8.2651e+03  3.2668e+07  8.0804e+03  8.2647e+03  1.4622e+06  8.0411e+03  8.2647e+03  3.4130e+07  8.0787e+03  8.2648e+03  
168         1.2423e+10  1.7773e+08  8.3332e+03  8.2640e+03  1.9494e+06  7.3276e+02  8.2643e+03  3.2192e+07  8.2961e+03  8.2640e+03  1.4302e+06  8.2566e+03  8.2640e+03  3.3622e+07  8.2944e+03  8.2641e+03  
169         1.2466e+10  1.7125e+08  8.5538e+03  8.2625e+03  1.8733e+06  7.5652e+02  8.2628e+03  3.1715e+07  8.5176e+03  8.2625e+03  1.3986e+06  8.4780e+03  8.2625e+03  3.3113e+07  8.5159e+03  8.2626e+03  
170         1.2510e+10  1.6499e+08  8.7802e+03  8.2602e+03  1.7997e+06  7.8017e+02  8.2606e+03  3.1236e+07  8.7450e+03  8.2602e+03  1.3674e+06  8.7052e+03  8.2602e+03  3.2603e+07  8.7433e+03  8.2603e+03  
171         1.2555e+10  1.5894e+08  9.0127e+03  8.2572e+03  1.7284e+06  8.0364e+02  8.2576e+03  3.0756e+07  8.9785e+03  8.2572e+03  1.3367e+06  8.9386e+03  8.2572e+03  3.2093e+07  8.9768e+03  8.2573e+03  
172         1.2601e+10  1.5309e+08  9.2513e+03  8.2533e+03  1.6595e+06  8.2691e+02  8.2538e+03  3.0276e+07  9.2182e+03  8.2534e+03  1.3064e+06  9.1782e+03  8.2534e+03  3.1583e+07  9.2166e+03  8.2535e+03  
173         1.2647e+10  1.4744e+08  9.4964e+03  8.2488e+03  1.5928e+06  8.4992e+02  8.2493e+03  2.9796e+07  9.4644e+03  8.2488e+03  1.2766e+06  9.4242e+03  8.2488e+03  3.1073e+07  9.4627e+03  8.2489e+03  
174         1.2693e+10  1.4198e+08  9.7480e+03  8.2434e+03  1.5284e+06  8.7262e+02  8.2439e+03  2.9316e+07  9.7171e+03  8.2434e+03  1.2472e+06  9.6767e+03  8.2434e+03  3.0564e+07  9.7154e+03  8.2435e+03  
175         1.2741e+10  1.3671e+08  1.0006e+04  8.2372e+03  1.4662e+06  8.9495e+02  8.2378e+03  2.8837e+07  9.9764e+03  8.2372e+03  1.2182e+06  9.9359e+03  8.2372e+03  3.0055e+07  9.9748e+03  8.2373e+03  
176         1.2789e+10  1.3162e+08  1.0271e+04  8.2302e+03  1.4062e+06  9.1688e+02  8.2308e+03  2.8359e+07  1.0243e+04  8.2302e+03  1.1897e+06  1.0202e+04  8.2302e+03  2.9549e+07  1.0241e+04  8.2303e+03  
177         1.2837e+10  1.2670e+08  1.0543e+04  8.2224e+03  1.3482e+06  9.3849e+02  8.2230e+03  2.7882e+07  1.0516e+04  8.2224e+03  1.1616e+06  1.0475e+04  8.2224e+03  2.9044e+07  1.0514e+04  8.2225e+03  
178         1.2887e+10  1.2196e+08  1.0823e+04  8.2138e+03  1.2923e+06  9.5940e+02  8.2144e+03  2.7407e+07  1.0796e+04  8.2138e+03  1.1340e+06  1.0755e+04  8.2138e+03  2.8541e+07  1.0795e+04  8.2139e+03  
179         1.2937e+10  1.1738e+08  1.1109e+04  8.2043e+03  1.2384e+06  9.7968e+02  8.2050e+03  2.6934e+07  1.1084e+04  8.2043e+03  1.1069e+06  1.1043e+04  8.2043e+03  2.8041e+07  1.1083e+04  8.2044e+03  
180         1.2988e+10  1.1296e+08  1.1403e+04  8.1939e+03  1.1864e+06  9.9928e+02  8.1947e+03  2.6463e+07  1.1380e+04  8.1939e+03  1.0802e+06  1.1338e+04  8.1939e+03  2.7543e+07  1.1378e+04  8.1940e+03  
181         1.3040e+10  1.0869e+08  1.1705e+04  8.1827e+03  1.1364e+06  1.0181e+03  8.1835e+03  2.5994e+07  1.1683e+04  8.1827e+03  1.0539e+06  1.1641e+04  8.1827e+03  2.7048e+07  1.1681e+04  8.1828e+03  
182         1.3092e+10  1.0457e+08  1.2015e+04  8.1706e+03  1.0882e+06  1.0361e+03  8.1715e+03  2.5528e+07  1.1994e+04  8.1706e+03  1.0281e+06  1.1952e+04  8.1706e+03  2.6556e+07  1.1992e+04  8.1707e+03  
183         1.3145e+10  1.0060e+08  1.2332e+04  8.1576e+03  1.0417e+06  1.0532e+03  8.1586e+03  2.5065e+07  1.2313e+04  8.1577e+03  1.0028e+06  1.2271e+04  8.1577e+03  2.6068e+07  1.2311e+04  8.1578e+03  
184         1.3199e+10  9.6770e+07  1.2658e+04  8.1438e+03  9.9706e+05  1.0692e+03  8.1447e+03  2.4606e+07  1.2640e+04  8.1438e+03  9.7786e+05  1.2598e+04  8.1438e+03  2.5584e+07  1.2638e+04  8.1439e+03  
185         1.3254e+10  9.3075e+07  1.2992e+04  8.1290e+03  9.5408e+05  1.0842e+03  8.1300e+03  2.4150e+07  1.2976e+04  8.1290e+03  9.5341e+05  1.2933e+04  8.1290e+03  2.5103e+07  1.2974e+04  8.1291e+03  
186         1.3309e+10  8.9511e+07  1.3335e+04  8.1132e+03  9.1274e+05  1.0979e+03  8.1144e+03  2.3697e+07  1.3320e+04  8.1133e+03  9.2941e+05  1.3277e+04  8.1133e+03  2.4627e+07  1.3318e+04  8.1134e+03  
187         1.3366e+10  8.6075e+07  1.3686e+04  8.0966e+03  8.7299e+05  1.1104e+03  8.0978e+03  2.3248e+07  1.3673e+04  8.0966e+03  9.0586e+05  1.3630e+04  8.0966e+03  2.4154e+07  1.3671e+04  8.0967e+03  
188         1.3423e+10  8.2763e+07  1.4046e+04  8.0790e+03  8.3478e+05  1.1215e+03  8.0803e+03  2.2804e+07  1.4035e+04  8.0790e+03  8.8275e+05  1.3992e+04  8.0790e+03  2.3687e+07  1.4033e+04  8.0791e+03  
189         1.3481e+10  7.9569e+07  1.4416e+04  8.0605e+03  7.9808e+05  1.1310e+03  8.0618e+03  2.2363e+07  1.4406e+04  8.0605e+03  8.6009e+05  1.4363e+04  8.0605e+03  2.3223e+07  1.4405e+04  8.0606e+03  
190         1.3540e+10  7.6491e+07  1.4795e+04  8.0410e+03  7.6282e+05  1.1389e+03  8.0424e+03  2.1927e+07  1.4787e+04  8.0410e+03  8.3786e+05  1.4744e+04  8.0410e+03  2.2765e+07  1.4785e+04  8.0411e+03  
191         1.3599e+10  7.3524e+07  1.5183e+04  8.0205e+03  7.2896e+05  1.1451e+03  8.0220e+03  2.1495e+07  1.5177e+04  8.0205e+03  8.1607e+05  1.5134e+04  8.0205e+03  2.2311e+07  1.5175e+04  8.0206e+03  
192         1.3660e+10  7.0666e+07  1.5581e+04  7.9990e+03  6.9646e+05  1.1495e+03  8.0007e+03  2.1068e+07  1.5577e+04  7.9991e+03  7.9472e+05  1.5534e+04  7.9991e+03  2.1863e+07  1.5575e+04  7.9992e+03  
193         1.3722e+10  6.7911e+07  1.5989e+04  7.9766e+03  6.6526e+05  1.1518e+03  7.9783e+03  2.0646e+07  1.5987e+04  7.9766e+03  7.7379e+05  1.5943e+04  7.9766e+03  2.1419e+07  1.5985e+04  7.9767e+03  
194         1.3784e+10  6.5258e+07  1.6407e+04  7.9531e+03  6.3533e+05  1.1521e+03  7.9550e+03  2.0228e+07  1.6407e+04  7.9532e+03  7.5330e+05  1.6363e+04  7.9532e+03  2.0981e+07  1.6406e+04  7.9533e+03  
195         1.3847e+10  6.2701e+07  1.6836e+04  7.9287e+03  6.0662e+05  1.1501e+03  7.9307e+03  1.9815e+07  1.6838e+04  7.9287e+03  7.3322e+05  1.6794e+04  7.9288e+03  2.0548e+07  1.6836e+04  7.9288e+03  
196         1.3911e+10  6.0239e+07  1.7275e+04  7.9033e+03  5.7909e+05  1.1457e+03  7.9054e+03  1.9407e+07  1.7279e+04  7.9033e+03  7.1356e+05  1.7235e+04  7.9033e+03  2.0121e+07  1.7278e+04  7.9034e+03  
197         1.3977e+10  5.7868e+07  1.7725e+04  7.8768e+03  5.5269e+05  1.1389e+03  7.8791e+03  1.9005e+07  1.7731e+04  7.8769e+03  6.9432e+05  1.7687e+04  7.8769e+03  1.9699e+07  1.7730e+04  7.8770e+03  
198         1.4043e+10  5.5585e+07  1.8186e+04  7.8494e+03  5.2738e+05  1.1293e+03  7.8518e+03  1.8607e+07  1.8195e+04  7.8494e+03  6.7548e+05  1.8151e+04  7.8494e+03  1.9282e+07  1.8193e+04  7.8495e+03  
199         1.4110e+10  5.3386e+07  1.8659e+04  7.8209e+03  5.0313e+05  1.1170e+03  7.8235e+03  1.8214e+07  1.8670e+04  7.8210e+03  6.5705e+05  1.8625e+04  7.8210e+03  1.8871e+07  1.8668e+04  7.8211e+03  
200         1.4178e+10  5.1269e+07  1.9143e+04  7.7914e+03  4.7989e+05  1.1017e+03  7.7942e+03  1.7827e+07  1.9156e+04  7.7915e+03  6.3902e+05  1.9111e+04  7.7915e+03  1.8466e+07  1.9154e+04  7.7916e+03  
201         1.4247e+10  4.9231e+07  1.9638e+04  7.7609e+03  4.5764e+05  1.0832e+03  7.7638e+03  1.7445e+07  1.9654e+04  7.7610e+03  6.2139e+05  1.9610e+04  7.7610e+03  1.8066e+07  1.9653e+04  7.7611e+03  
202         1.4317e+10  4.7270e+07  2.0146e+04  7.7294e+03  4.3632e+05  1.0617e+03  7.7325e+03  1.7068e+07  2.0165e+04  7.7295e+03  6.0414e+05  2.0120e+04  7.7295e+03  1.7672e+07  2.0163e+04  7.7296e+03  
203         1.4388e+10  4.5382e+07  2.0666e+04  7.6969e+03  4.1590e+05  1.0366e+03  7.7002e+03  1.6696e+07  2.0687e+04  7.6970e+03  5.8728e+05  2.0643e+04  7.6970e+03  1.7284e+07  2.0686e+04  7.6971e+03  
204         1.4460e+10  4.3565e+07  2.1199e+04  7.6634e+03  3.9636e+05  1.0078e+03  7.6669e+03  1.6330e+07  2.1223e+04  7.6635e+03  5.7079e+05  2.1178e+04  7.6635e+03  1.6901e+07  2.1222e+04  7.6636e+03  
