I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
69          9.8734e+09  3.6622e+12  3.8548e+00  1.5000e+03  2.3350e+11  3.0232e+00  1.5000e+03  7.0075e+06  3.8547e+00  1.5000e+03  9.8341e+03  2.3129e+00  1.5000e+03  7.0174e+06  3.8440e+00  1.5000e+03  
70          9.8762e+09  3.6033e+12  3.9273e+00  1.5000e+03  2.2980e+11  3.0813e+00  1.5000e+03  6.9598e+06  3.9271e+00  1.5000e+03  9.8373e+03  2.3604e+00  1.5000e+03  6.9698e+06  3.9191e+00  1.5001e+03  
71          9.8790e+09  3.5449e+12  3.9882e+00  1.5000e+03  2.2615e+11  3.1277e+00  1.5000e+03  6.9126e+06  3.9879e+00  1.5000e+03  9.8405e+03  2.3963e+00  1.5000e+03  6.9225e+06  3.9792e+00  1.5001e+03  
72          9.8818e+09  3.4873e+12  4.0541e+00  1.5000e+03  2.2255e+11  3.1787e+00  1.5000e+03  6.8657e+06  4.0537e+00  1.5000e+03  9.8437e+03  2.4367e+00  1.5000e+03  6.8756e+06  4.0451e+00  1.5001e+03  
73          9.8847e+09  3.4302e+12  4.1204e+00  1.5000e+03  2.1901e+11  3.2299e+00  1.5000e+03  6.8193e+06  4.1199e+00  1.5000e+03  9.8469e+03  2.4771e+00  1.5000e+03  6.8292e+06  4.1112e+00  1.5001e+03  
74          9.8875e+09  3.3739e+12  4.1883e+00  1.5000e+03  2.1551e+11  3.2825e+00  1.5000e+03  6.7732e+06  4.1877e+00  1.5000e+03  9.8501e+03  2.5187e+00  1.5000e+03  6.7832e+06  4.1790e+00  1.5001e+03  
75          9.8904e+09  3.3182e+12  4.2576e+00  1.5000e+03  2.1207e+11  3.3361e+00  1.5000e+03  6.7276e+06  4.2568e+00  1.5000e+03  9.8532e+03  2.5612e+00  1.5000e+03  6.7376e+06  4.2481e+00  1.5001e+03  
76          9.8933e+09  3.2631e+12  4.3284e+00  1.5000e+03  2.0867e+11  3.3910e+00  1.5000e+03  6.6825e+06  4.3274e+00  1.5000e+03  9.8564e+03  2.6047e+00  1.5000e+03  6.6925e+06  4.3186e+00  1.5001e+03  
77          9.8962e+09  3.2087e+12  4.4007e+00  1.5000e+03  2.0532e+11  3.4470e+00  1.5000e+03  6.6379e+06  4.3995e+00  1.5000e+03  9.8595e+03  2.6492e+00  1.5000e+03  6.6478e+06  4.3906e+00  1.5001e+03  
78          9.8991e+09  3.1549e+12  4.4745e+00  1.5000e+03  2.0201e+11  3.5042e+00  1.5000e+03  6.5937e+06  4.4731e+00  1.5000e+03  9.8627e+03  2.6948e+00  1.5000e+03  6.6037e+06  4.4642e+00  1.5001e+03  
79          9.9020e+09  3.1018e+12  4.5498e+00  1.5000e+03  1.9875e+11  3.5628e+00  1.5000e+03  6.5501e+06  4.5483e+00  1.5000e+03  9.8658e+03  2.7414e+00  1.5000e+03  6.5600e+06  4.5393e+00  1.5001e+03  
80          9.9049e+09  3.0492e+12  4.6268e+00  1.5000e+03  1.9553e+11  3.6226e+00  1.5000e+03  6.5070e+06  4.6250e+00  1.5000e+03  9.8689e+03  2.7891e+00  1.5000e+03  6.5169e+06  4.6160e+00  1.5001e+03  
