I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
90          8.3152e+09  1.9778e+12  3.7405e+01  1.2000e+03  3.4018e+08  3.0740e+01  1.2000e+03  2.3494e+08  3.7028e+01  1.2000e+03  8.3251e+04  3.4495e+01  1.2000e+03  2.3502e+08  3.7027e+01  1.2003e+03  
91          8.3177e+09  1.8777e+12  3.9232e+01  1.2000e+03  3.3019e+08  3.2227e+01  1.2000e+03  2.4009e+08  3.8837e+01  1.2000e+03  9.2229e+04  3.6373e+01  1.2000e+03  2.4018e+08  3.8834e+01  1.2003e+03  
92          8.3202e+09  1.7823e+12  4.1207e+01  1.2000e+03  3.2037e+08  3.3841e+01  1.2000e+03  2.4534e+08  4.0792e+01  1.2000e+03  1.0210e+05  3.8397e+01  1.2000e+03  2.4545e+08  4.0797e+01  1.2003e+03  
93          8.3227e+09  1.6913e+12  4.3135e+01  1.2000e+03  3.1075e+08  3.5386e+01  1.2000e+03  2.5070e+08  4.2699e+01  1.2000e+03  1.1294e+05  4.0369e+01  1.2000e+03  2.5082e+08  4.2690e+01  1.2003e+03  
94          8.3253e+09  1.6046e+12  4.5593e+01  1.2000e+03  3.0133e+08  3.7436e+01  1.2000e+03  2.5619e+08  4.5134e+01  1.2000e+03  1.2486e+05  4.2867e+01  1.2000e+03  2.5632e+08  4.5250e+01  1.2003e+03  
95          8.3278e+09  1.5220e+12  4.5190e+01  1.2000e+03  2.9212e+08  3.6599e+01  1.2000e+03  2.6184e+08  4.4705e+01  1.2000e+03  1.3794e+05  4.2500e+01  1.2000e+03  2.6197e+08  4.4918e+01  1.2002e+03  
96          8.3304e+09  1.4435e+12  7.5810e+01  1.1999e+03  2.8318e+08  6.6755e+01  1.1999e+03  2.6768e+08  7.5297e+01  1.1999e+03  1.5230e+05  7.3153e+01  1.1999e+03  2.6783e+08  7.4914e+01  1.2002e+03  
97          8.3329e+09  1.3684e+12  9.3804e+01  1.2000e+03  2.7436e+08  8.4298e+01  1.2000e+03  2.7371e+08  9.3257e+01  1.2000e+03  1.6797e+05  9.1178e+01  1.2000e+03  2.7388e+08  9.3241e+01  1.2003e+03  
98          8.3355e+09  1.2951e+12  7.2436e+01  1.2019e+03  2.6503e+08  6.2512e+01  1.2019e+03  2.7975e+08  7.1843e+01  1.2020e+03  1.8472e+05  6.9823e+01  1.2020e+03  2.7993e+08  7.1842e+01  1.2022e+03  
99          8.3381e+09  1.2222e+12  6.3278e+01  1.2073e+03  2.5468e+08  5.2935e+01  1.2073e+03  2.8560e+08  6.2626e+01  1.2073e+03  2.0225e+05  6.0649e+01  1.2073e+03  2.8580e+08  6.2624e+01  1.2076e+03  
